iter,current_best,gbest_value
8308,0.0125142453,0.0125142453
8309,0.0125228871,0.0125142453
8310,0.0125201818,0.0125142453
8311,0.0125252666,0.0125142453
8312,0.0125138599,0.0125138599
8313,0.0125214235,0.0125138599
8314,0.0125203680,0.0125138599
8315,0.0125193069,0.0125138599
8316,0.0125060695,0.0125060695
8317,0.0125057607,0.0125057607
8318,0.0125162990,0.0125057607
8319,0.0125099986,0.0125057607
8320,0.0125101076,0.0125057607
8321,0.0125197603,0.0125057607
8322,0.0125138670,0.0125057607
8323,0.0125112822,0.0125057607
8324,0.0125073517,0.0125057607
8325,0.0125080861,0.0125057607
8326,0.0125067195,0.0125057607
8327,0.0125062376,0.0125057607
8328,0.0125060230,0.0125057607
8329,0.0125093383,0.0125057607
8330,0.0125022218,0.0125022218
8331,0.0125036182,0.0125022218
8332,0.0125040266,0.0125022218
8333,0.0124974755,0.0124974755
8334,0.0124952978,0.0124952978
8335,0.0124972407,0.0124952978
8336,0.0124963662,0.0124952978
8337,0.0124973231,0.0124952978
8338,0.0125001540,0.0124952978
8339,0.0124972576,0.0124952978
8340,0.0124958441,0.0124952978
8341,0.0124935553,0.0124935553
8342,0.0124957967,0.0124935553
8343,0.0124885155,0.0124885155
8344,0.0124832291,0.0124832291
8345,0.0124873094,0.0124832291
8346,0.0124823066,0.0124823066
8347,0.0124809036,0.0124809036
8348,0.0124814447,0.0124809036
8349,0.0124817828,0.0124809036
8350,0.0124811174,0.0124809036
8351,0.0124813573,0.0124809036
8352,0.0124812659,0.0124809036
8353,0.0124815225,0.0124809036
8354,0.0124809185,0.0124809036
8355,0.0124809842,0.0124809036
8356,0.0124813651,0.0124809036
8357,0.0124832071,0.0124809036
8358,0.0124776081,0.0124776081
8359,0.0124763619,0.0124763619
8360,0.0124779372,0.0124763619
8361,0.0124718703,0.0124718703
8362,0.0124748220,0.0124718703
8363,0.0124705097,0.0124705097
8364,0.0124714087,0.0124705097
8365,0.0124656962,0.0124656962
8366,0.0124700966,0.0124656962
8367,0.0124722924,0.0124656962
8368,0.0124643241,0.0124643241
8369,0.0124615974,0.0124615974
8370,0.0124636498,0.0124615974
8371,0.0124603338,0.0124603338
8372,0.0124608531,0.0124603338
8373,0.0124608037,0.0124603338
8374,0.0124621103,0.0124603338
8375,0.0124586181,0.0124586181
8376,0.0124583045,0.0124583045
8377,0.0124596411,0.0124583045
8378,0.0124581582,0.0124581582
8379,0.0124574694,0.0124574694
8380,0.0124572369,0.0124572369
8381,0.0124572546,0.0124572369
8382,0.0124572505,0.0124572369
8383,0.0124572063,0.0124572063
8384,0.0124467849,0.0124467849
8385,0.0124525812,0.0124467849
8386,0.0124489955,0.0124467849
8387,0.0124468875,0.0124467849
8388,0.0124455346,0.0124455346
8389,0.0124493477,0.0124455346
8390,0.0124460391,0.0124455346
8391,0.0124450725,0.0124450725
8392,0.0124475236,0.0124450725
8393,0.0124453931,0.0124450725
8394,0.0124454569,0.0124450725
8395,0.0124463455,0.0124450725
8396,0.0124482606,0.0124450725
8397,0.0124451124,0.0124450725
8398,0.0124460070,0.0124450725
8399,0.0124463670,0.0124450725
8400,0.0124465146,0.0124450725
8401,0.0124460292,0.0124450725
8402,0.0124348856,0.0124348856
8403,0.0124350598,0.0124348856
8404,0.0124333327,0.0124333327
8405,0.0124488390,0.0124333327
8406,0.0124364822,0.0124333327
8407,0.0124335707,0.0124333327
8408,0.0124387043,0.0124333327
8409,0.0124437417,0.0124333327
8410,0.0124320467,0.0124320467
8411,0.0124531127,0.0124320467
8412,0.0124319924,0.0124319924
8413,0.0124433412,0.0124319924
8414,0.0124415634,0.0124319924
8415,0.0124461133,0.0124319924
8416,0.0124302604,0.0124302604
8417,0.0124348916,0.0124302604
8418,0.0124296888,0.0124296888
8419,0.0124322759,0.0124296888
8420,0.0124341340,0.0124296888
8421,0.0124337369,0.0124296888
8422,0.0124285035,0.0124285035
8423,0.0124275543,0.0124275543
8424,0.0124288668,0.0124275543
8425,0.0124297653,0.0124275543
8426,0.0124289980,0.0124275543
8427,0.0124261784,0.0124261784
8428,0.0124258841,0.0124258841
8429,0.0124269039,0.0124258841
8430,0.0124264253,0.0124258841
8431,0.0124258028,0.0124258028
8432,0.0124268851,0.0124258028
8433,0.0124263717,0.0124258028
8434,0.0124262110,0.0124258028
8435,0.0124255707,0.0124255707
8436,0.0124258565,0.0124255707
8437,0.0124264806,0.0124255707
8438,0.0124257446,0.0124255707
8439,0.0124255811,0.0124255707
8440,0.0124260356,0.0124255707
8441,0.0124256830,0.0124255707
8442,0.0124258415,0.0124255707
8443,0.0124259776,0.0124255707
8444,0.0124252185,0.0124252185
8445,0.0124248557,0.0124248557
8446,0.0124248654,0.0124248557
8447,0.0124250459,0.0124248557
8448,0.0124251572,0.0124248557
8449,0.0124247577,0.0124247577
8450,0.0124247201,0.0124247201
8451,0.0124237499,0.0124237499
8452,0.0124242661,0.0124237499
8453,0.0124231327,0.0124231327
8454,0.0124240047,0.0124231327
8455,0.0124232918,0.0124231327
8456,0.0124234334,0.0124231327
8457,0.0124231414,0.0124231327
8458,0.0124235335,0.0124231327
8459,0.0124232639,0.0124231327
8460,0.0124227827,0.0124227827
8461,0.0124259474,0.0124227827
8462,0.0124217304,0.0124217304
8463,0.0124212524,0.0124212524
8464,0.0124232380,0.0124212524
8465,0.0124224400,0.0124212524
8466,0.0124227761,0.0124212524
8467,0.0124201969,0.0124201969
8468,0.0124213553,0.0124201969
8469,0.0124202848,0.0124201969
8470,0.0124202434,0.0124201969
8471,0.0124208064,0.0124201969
8472,0.0124205464,0.0124201969
8473,0.0124211162,0.0124201969
8474,0.0124205755,0.0124201969
8475,0.0124201646,0.0124201646
8476,0.0124203342,0.0124201646
8477,0.0124203854,0.0124201646
8478,0.0124200858,0.0124200858
8479,0.0124197013,0.0124197013
8480,0.0124194598,0.0124194598
8481,0.0124196579,0.0124194598
8482,0.0124195885,0.0124194598
8483,0.0124196895,0.0124194598
8484,0.0124202805,0.0124194598
8485,0.0124203154,0.0124194598
8486,0.0124198143,0.0124194598
8487,0.0124194261,0.0124194261
8488,0.0124186813,0.0124186813
8489,0.0124190337,0.0124186813
8490,0.0124186803,0.0124186803
8491,0.0124187703,0.0124186803
8492,0.0124192011,0.0124186803
8493,0.0124186322,0.0124186322
8494,0.0124192648,0.0124186322
8495,0.0124185699,0.0124185699
8496,0.0124186281,0.0124185699
8497,0.0124187028,0.0124185699
8498,0.0124186348,0.0124185699
8499,0.0124189304,0.0124185699
8500,0.0124187317,0.0124185699
8501,0.0124186012,0.0124185699
8502,0.0124185746,0.0124185699
8503,0.0124186293,0.0124185699
8504,0.0124186951,0.0124185699
8505,0.0124186157,0.0124185699
8506,0.0124185815,0.0124185699
8507,0.0124186559,0.0124185699
8508,0.0124185788,0.0124185699
8509,0.0124185246,0.0124185246
8510,0.0124185748,0.0124185246
8511,0.0124185794,0.0124185246
8512,0.0124187077,0.0124185246
8513,0.0124186526,0.0124185246
8514,0.0124185300,0.0124185246
8515,0.0124185053,0.0124185053
8516,0.0124184764,0.0124184764
8517,0.0124184821,0.0124184764
8518,0.0124182978,0.0124182978
8519,0.0124183980,0.0124182978
8520,0.0124182634,0.0124182634
8521,0.0124183061,0.0124182634
8522,0.0124183316,0.0124182634
8523,0.0124182739,0.0124182634
8524,0.0124181965,0.0124181965
8525,0.0124182216,0.0124181965
8526,0.0124182155,0.0124181965
8527,0.0124182421,0.0124181965
8528,0.0124181628,0.0124181628
8529,0.0124181662,0.0124181628
8530,0.0124181701,0.0124181628
8531,0.0124181882,0.0124181628
8532,0.0124181728,0.0124181628
8533,0.0124181613,0.0124181613
8534,0.0124181557,0.0124181557
8535,0.0124181535,0.0124181535
8536,0.0124181482,0.0124181482
8537,0.0124182914,0.0124181482
8538,0.0124181661,0.0124181482
8539,0.0124180899,0.0124180899
8540,0.0124180991,0.0124180899
8541,0.0124181093,0.0124180899
8542,0.0124181511,0.0124180899
8543,0.0124179556,0.0124179556
8544,0.0124178550,0.0124178550
8545,0.0124177361,0.0124177361
8546,0.0124176072,0.0124176072
8547,0.0124175659,0.0124175659
8548,0.0124176208,0.0124175659
8549,0.0124174259,0.0124174259
8550,0.0124172419,0.0124172419
8551,0.0124155168,0.0124155168
8552,0.0124224510,0.0124155168
8553,0.0124165855,0.0124155168
8554,0.0124154394,0.0124154394
8555,0.0124177135,0.0124154394
8556,0.0124155904,0.0124154394
8557,0.0124161830,0.0124154394
8558,0.0124174197,0.0124154394
8559,0.0124168136,0.0124154394
8560,0.0124160215,0.0124154394
8561,0.0124153788,0.0124153788
8562,0.0124179126,0.0124153788
8563,0.0124166002,0.0124153788
8564,0.0124154358,0.0124153788
8565,0.0124151849,0.0124151849
8566,0.0124156428,0.0124151849
8567,0.0124154475,0.0124151849
8568,0.0124149884,0.0124149884
8569,0.0124150876,0.0124149884
8570,0.0124149590,0.0124149590
8571,0.0124151189,0.0124149590
8572,0.0124149686,0.0124149590
8573,0.0124150355,0.0124149590
8574,0.0124097410,0.0124097410
8575,0.0124144861,0.0124097410
8576,0.0124134321,0.0124097410
8577,0.0124163269,0.0124097410
8578,0.0124088344,0.0124088344
8579,0.0124097746,0.0124088344
8580,0.0124116879,0.0124088344
8581,0.0124155606,0.0124088344
8582,0.0124122330,0.0124088344
8583,0.0124095448,0.0124088344
8584,0.0124127305,0.0124088344
8585,0.0124093465,0.0124088344
8586,0.0124105213,0.0124088344
8587,0.0124089478,0.0124088344
8588,0.0124140056,0.0124088344
8589,0.0124114207,0.0124088344
8590,0.0124078888,0.0124078888
8591,0.0124095416,0.0124078888
8592,0.0124117685,0.0124078888
8593,0.0124140736,0.0124078888
8594,0.0124294325,0.0124078888
8595,0.0124262664,0.0124078888
8596,0.0124094867,0.0124078888
8597,0.0124003184,0.0124003184
8598,0.0124017349,0.0124003184
8599,0.0124015218,0.0124003184
8600,0.0124043574,0.0124003184
8601,0.0124026640,0.0124003184
8602,0.0124015396,0.0124003184
8603,0.0124027490,0.0124003184
8604,0.0124044268,0.0124003184
8605,0.0124034809,0.0124003184
8606,0.0124026726,0.0124003184
8607,0.0124008933,0.0124003184
8608,0.0124030185,0.0124003184
8609,0.0124044316,0.0124003184
8610,0.0123994519,0.0123994519
8611,0.0123987390,0.0123987390
8612,0.0124002619,0.0123987390
8613,0.0123983211,0.0123983211
8614,0.0123985136,0.0123983211
8615,0.0123985453,0.0123983211
8616,0.0123993908,0.0123983211
8617,0.0123982572,0.0123982572
8618,0.0123986532,0.0123982572
8619,0.0123981546,0.0123981546
8620,0.0123983743,0.0123981546
8621,0.0123982704,0.0123981546
8622,0.0123985098,0.0123981546
8623,0.0123982067,0.0123981546
8624,0.0123978563,0.0123978563
8625,0.0123978574,0.0123978563
8626,0.0123980339,0.0123978563
8627,0.0123979597,0.0123978563
8628,0.0123977746,0.0123977746
8629,0.0123981809,0.0123977746
8630,0.0123979370,0.0123977746
8631,0.0123978301,0.0123977746
8632,0.0123978891,0.0123977746
8633,0.0123980473,0.0123977746
8634,0.0123978510,0.0123977746
8635,0.0123977396,0.0123977396
8636,0.0123980214,0.0123977396
8637,0.0123978164,0.0123977396
8638,0.0123977699,0.0123977396
8639,0.0123976824,0.0123976824
8640,0.0123976285,0.0123976285
8641,0.0123975956,0.0123975956
8642,0.0123975758,0.0123975758
8643,0.0123975642,0.0123975642
8644,0.0123975576,0.0123975576
8645,0.0123975541,0.0123975541
8646,0.0123975524,0.0123975524
8647,0.0123975517,0.0123975517
8648,0.0123975516,0.0123975516
8649,0.0123975518,0.0123975516
8650,0.0123975571,0.0123975516
8651,0.0123975498,0.0123975498
8652,0.0123975443,0.0123975443
8653,0.0123975402,0.0123975402
8654,0.0123975370,0.0123975370
8655,0.0123975345,0.0123975345
8656,0.0123975326,0.0123975326
8657,0.0123975311,0.0123975311
8658,0.0123975299,0.0123975299
8659,0.0123975290,0.0123975290
8660,0.0123975282,0.0123975282
8661,0.0123975277,0.0123975277
8662,0.0123975272,0.0123975272
8663,0.0123975268,0.0123975268
8664,0.0123975265,0.0123975265
8665,0.0123975263,0.0123975263
8666,0.0123975261,0.0123975261
8667,0.0123975260,0.0123975260
8668,0.0123975259,0.0123975259
8669,0.0123975258,0.0123975258
8670,0.0123975257,0.0123975257
8671,0.0123975256,0.0123975256
8672,0.0123975256,0.0123975256
8673,0.0123975256,0.0123975256
8674,0.0123975255,0.0123975255
8675,0.0123975255,0.0123975255
8676,0.0123975255,0.0123975255
8677,0.0123975255,0.0123975255
8678,0.0123975254,0.0123975254
8679,0.0123975254,0.0123975254
8680,0.0123975254,0.0123975254
8681,0.0123975254,0.0123975254
8682,0.0123975254,0.0123975254
8683,0.0123975254,0.0123975254
8684,0.0123975254,0.0123975254
8685,0.0123975254,0.0123975254
8686,0.0123975254,0.0123975254
8687,0.0123975254,0.0123975254
8688,0.0123975254,0.0123975254
8689,0.0123975254,0.0123975254
8690,0.0123975254,0.0123975254
8691,0.0123975254,0.0123975254
8692,0.0123975254,0.0123975254
8693,0.0123975254,0.0123975254
8694,0.0123975254,0.0123975254
8695,0.0123975254,0.0123975254
8696,0.0123975254,0.0123975254
8697,0.0123975254,0.0123975254
8698,0.0123975254,0.0123975254
8699,0.0123975254,0.0123975254
8700,0.0123975254,0.0123975254
8701,0.0123975254,0.0123975254
8702,0.0123975254,0.0123975254
8703,0.0123975254,0.0123975254
8704,0.0123975254,0.0123975254
8705,0.0123975254,0.0123975254
8706,0.0123975254,0.0123975254
8707,0.0123975254,0.0123975254
8708,0.0123975254,0.0123975254
8709,0.0123975254,0.0123975254
8710,0.0123975254,0.0123975254
8711,0.0123975254,0.0123975254
8712,0.0123975254,0.0123975254
8713,0.0123975254,0.0123975254
8714,0.0123975254,0.0123975254
8715,0.0123975254,0.0123975254
8716,0.0123975254,0.0123975254
8717,0.0123975254,0.0123975254
8718,0.0123975254,0.0123975254
8719,0.0123975254,0.0123975254
8720,0.0123975254,0.0123975254
8721,0.0123975254,0.0123975254
8722,0.0123975254,0.0123975254
8723,0.0123975254,0.0123975254
8724,0.0123975254,0.0123975254
8725,0.0123975254,0.0123975254
8726,0.0123975254,0.0123975254
8727,0.0123975254,0.0123975254
8728,0.0123975254,0.0123975254
8729,0.0123975254,0.0123975254
8730,0.0123975254,0.0123975254
8731,0.0123975254,0.0123975254
8732,0.0123975254,0.0123975254
8733,0.0123975254,0.0123975254
8734,0.0123975254,0.0123975254
8735,0.0123975254,0.0123975254
8736,0.0123975254,0.0123975254
8737,0.0123975254,0.0123975254
8738,0.0123975254,0.0123975254
8739,0.0123975254,0.0123975254
8740,0.0123975254,0.0123975254
8741,0.0123858031,0.0123858031
8742,0.0123853997,0.0123853997
8743,0.0123914093,0.0123853997
8744,0.0124019998,0.0123853997
8745,0.0123989050,0.0123853997
8746,0.0123894630,0.0123853997
8747,0.0123763623,0.0123763623
8748,0.0123843740,0.0123763623
8749,0.0123911924,0.0123763623
8750,0.0123939351,0.0123763623
8751,0.0123916299,0.0123763623
8752,0.0123935636,0.0123763623
8753,0.0123920240,0.0123763623
8754,0.0123901146,0.0123763623
8755,0.0123886548,0.0123763623
8756,0.0123834701,0.0123763623
8757,0.0123827272,0.0123763623
8758,0.0123839921,0.0123763623
8759,0.0123971644,0.0123763623
8760,0.0123959016,0.0123763623
8761,0.0124334948,0.0123763623
8762,0.0123978871,0.0123763623
8763,0.0124191075,0.0123763623
8764,0.0123934622,0.0123763623
8765,0.0123996729,0.0123763623
8766,0.0123845435,0.0123763623
8767,0.0123919663,0.0123763623
8768,0.0123908188,0.0123763623
8769,0.0123833527,0.0123763623
8770,0.0123819114,0.0123763623
8771,0.0123860813,0.0123763623
8772,0.0123875623,0.0123763623
8773,0.0123849409,0.0123763623
8774,0.0123878399,0.0123763623
8775,0.0123909591,0.0123763623
8776,0.0123838625,0.0123763623
8777,0.0123753927,0.0123753927
8778,0.0123808740,0.0123753927
8779,0.0123809978,0.0123753927
8780,0.0123813278,0.0123753927
8781,0.0123752229,0.0123752229
8782,0.0123785606,0.0123752229
8783,0.0123778835,0.0123752229
8784,0.0123802793,0.0123752229
8785,0.0123763656,0.0123752229
8786,0.0123799448,0.0123752229
8787,0.0123815947,0.0123752229
8788,0.0123728406,0.0123728406
8789,0.0123743526,0.0123728406
8790,0.0123756669,0.0123728406
8791,0.0123750518,0.0123728406
8792,0.0123758674,0.0123728406
8793,0.0123780765,0.0123728406
8794,0.0123776938,0.0123728406
8795,0.0123748676,0.0123728406
8796,0.0123749234,0.0123728406
8797,0.0123769113,0.0123728406
8798,0.0123769482,0.0123728406
8799,0.0123828269,0.0123728406
8800,0.0123773884,0.0123728406
8801,0.0123744757,0.0123728406
8802,0.0123759838,0.0123728406
8803,0.0123773213,0.0123728406
8804,0.0123736759,0.0123728406
8805,0.0123738243,0.0123728406
8806,0.0123741771,0.0123728406
8807,0.0123762816,0.0123728406
8808,0.0123732598,0.0123728406
8809,0.0123754893,0.0123728406
8810,0.0123758155,0.0123728406
8811,0.0123712550,0.0123712550
8812,0.0123732376,0.0123712550
8813,0.0123713771,0.0123712550
8814,0.0123736781,0.0123712550
8815,0.0123722657,0.0123712550
8816,0.0123724329,0.0123712550
8817,0.0123700177,0.0123700177
8818,0.0123698839,0.0123698839
8819,0.0123709277,0.0123698839
8820,0.0123699263,0.0123698839
8821,0.0123695029,0.0123695029
8822,0.0123701396,0.0123695029
8823,0.0123698805,0.0123695029
8824,0.0123701357,0.0123695029
8825,0.0123694864,0.0123694864
8826,0.0123697183,0.0123694864
8827,0.0123696818,0.0123694864
8828,0.0123699277,0.0123694864
8829,0.0123697045,0.0123694864
8830,0.0123698788,0.0123694864
8831,0.0123700341,0.0123694864
8832,0.0123698443,0.0123694864
8833,0.0123698416,0.0123694864
8834,0.0123709120,0.0123694864
8835,0.0123697301,0.0123694864
8836,0.0123700743,0.0123694864
8837,0.0123697305,0.0123694864
8838,0.0123695946,0.0123694864
8839,0.0123696806,0.0123694864
8840,0.0123699647,0.0123694864
8841,0.0123697500,0.0123694864
8842,0.0123695943,0.0123694864
8843,0.0123698634,0.0123694864
8844,0.0123694194,0.0123694194
8845,0.0123696431,0.0123694194
8846,0.0123699669,0.0123694194
8847,0.0123695176,0.0123694194
8848,0.0123690620,0.0123690620
8849,0.0123693912,0.0123690620
8850,0.0123689502,0.0123689502
8851,0.0123725890,0.0123689502
8852,0.0123705045,0.0123689502
8853,0.0123719562,0.0123689502
8854,0.0123700550,0.0123689502
8855,0.0123723584,0.0123689502
8856,0.0123709627,0.0123689502
8857,0.0123732767,0.0123689502
8858,0.0123705448,0.0123689502
8859,0.0123700036,0.0123689502
8860,0.0123726805,0.0123689502
8861,0.0123707147,0.0123689502
8862,0.0123727619,0.0123689502
8863,0.0123733156,0.0123689502
8864,0.0123705411,0.0123689502
8865,0.0123685766,0.0123685766
8866,0.0123769989,0.0123685766
8867,0.0123684027,0.0123684027
8868,0.0123746835,0.0123684027
8869,0.0123754494,0.0123684027
8870,0.0123713858,0.0123684027
8871,0.0123716358,0.0123684027
8872,0.0123722784,0.0123684027
8873,0.0123751694,0.0123684027
8874,0.0123772779,0.0123684027
8875,0.0123707736,0.0123684027
8876,0.0123736542,0.0123684027
8877,0.0123696390,0.0123684027
8878,0.0123714731,0.0123684027
8879,0.0123679947,0.0123679947
8880,0.0123698593,0.0123679947
8881,0.0123686204,0.0123679947
8882,0.0123681790,0.0123679947
8883,0.0123689684,0.0123679947
8884,0.0123698436,0.0123679947
8885,0.0123690087,0.0123679947
8886,0.0123686243,0.0123679947
8887,0.0123717104,0.0123679947
8888,0.0123682649,0.0123679947
8889,0.0123690725,0.0123679947
8890,0.0123686327,0.0123679947
8891,0.0123691171,0.0123679947
8892,0.0123674441,0.0123674441
8893,0.0123708286,0.0123674441
8894,0.0123692738,0.0123674441
8895,0.0123697295,0.0123674441
8896,0.0123674305,0.0123674305
8897,0.0123696774,0.0123674305
8898,0.0123675437,0.0123674305
8899,0.0123688770,0.0123674305
8900,0.0123674818,0.0123674305
8901,0.0123691777,0.0123674305
8902,0.0123679122,0.0123674305
8903,0.0123682291,0.0123674305
8904,0.0123688776,0.0123674305
8905,0.0123676626,0.0123674305
8906,0.0123688199,0.0123674305
8907,0.0123677191,0.0123674305
8908,0.0123684074,0.0123674305
8909,0.0123690063,0.0123674305
8910,0.0123706182,0.0123674305
8911,0.0123685324,0.0123674305
8912,0.0123691635,0.0123674305
8913,0.0123703684,0.0123674305
8914,0.0123686994,0.0123674305
8915,0.0123694423,0.0123674305
8916,0.0123695388,0.0123674305
8917,0.0123674960,0.0123674305
8918,0.0123698203,0.0123674305
8919,0.0123684272,0.0123674305
8920,0.0123694997,0.0123674305
8921,0.0123682120,0.0123674305
8922,0.0123675576,0.0123674305
8923,0.0123681418,0.0123674305
8924,0.0123675941,0.0123674305
8925,0.0123683492,0.0123674305
8926,0.0123674929,0.0123674305
8927,0.0123682502,0.0123674305
8928,0.0123674679,0.0123674305
8929,0.0123678520,0.0123674305
8930,0.0123675107,0.0123674305
8931,0.0123678697,0.0123674305
8932,0.0123675894,0.0123674305
8933,0.0123680668,0.0123674305
8934,0.0123675681,0.0123674305
8935,0.0123676632,0.0123674305
8936,0.0123677257,0.0123674305
8937,0.0123674872,0.0123674305
