link_imagem,titulo_documento
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B17913%5D%7B11%7Dmonogenea.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Parasitos (Protozoários e moluscos) - Monogenea
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B17913%5D%7B198%7Dmonogenea.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Parasitos (Protozoários e moluscos) - Monogenea
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B8934%5D%7B495%7Dtricodina.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Parasitos (Protozoários e moluscos) - Tricodinídeos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B8934%5D%7B434%7Dtrichodina_santiago.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Parasitos (Protozoários e moluscos) - Tricodinídeos
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B17911%5D%7B506%7Dvirus_2.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Vírus
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B17911%5D%7B382%7Dvirus.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Vírus
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B17918%5D%7B415%7Dmanejo_alimentar_capa.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Manejo alimentar
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B17918%5D%7B536%7Dinchaco_2.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Manejo alimentar
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B17918%5D%7B284%7Dinchaco_1.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Manejo alimentar
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B17918%5D%7B280%7Dtabela_de_alimentacao.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Manejo alimentar
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B17919%5D%7B163%7Dalevino_1.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Povoamento
